id,bench,name,category,difficulty,expert_minutes,agent_timeout_sec,verdict,net_live,benefit_live,cost_live,net_raw,B1,B3,B5,B6,B8,C2,C4,top_benefit_driver,top_cost_driver,process_recommendation,counterfactual_empty,panel,agreement,vanilla_failure_mode
tb3__biped-contact-dynamics,tb3,biped-contact-dynamics,Science,,300,14400,babysitter,47.7,81,33.3,35.7,3,2,3,2,2,1,1,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent would likely produce trajectories that are kinematically plausible but fail the non-obvious dynamic consistency checks (e.g., force balance, inverse dynamics residuals). It might also declare success prematurely after generating only one of the three required files, or after generating a file that looks structurally correct but is numerically invalid."
tb2.1__adaptive-rejection-sampler,tb2.1,adaptive-rejection-sampler,scientific-computing,medium,180,900,babysitter,47.3,62.1,14.8,36,2,2,2,1,2,1,0,B1,C2,library/methodologies/tdd.js,false,false,,"A vanilla agent could implement a simpler rejection sampler that misses the crucial 'adaptive' component or fails to correctly implement the log-concavity checks. The agent might then run a superficial test, see plausible-looking samples, and prematurely declare success, resulting in a sampler that silently produces incorrect distributions for certain inputs."
tb3__hof-topology-interpenetration,tb3,hof-topology-interpenetration,Science,,480,9000,babysitter,46.9,65.5,18.6,35.7,3,3,0,3,0,0,1,B1,C4,custom,false,false,,"The task is a long, multi-step scientific calculation for each of many input files. If run in a vanilla session, the agent is likely to lose context or its session will time out before processing all files, losing all intermediate work. A process is needed to ensure each file is processed through the full, ordered pipeline and that the entire run can be resumed."
tb3__rs-archive-clone,tb3,rs-archive-clone,Software,,960,14400,babysitter,45.6,82.8,37.2,34.3,3,3,3,3,0,0,2,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"Given the long horizon (B3=3) and complex, layered structure (B1=3), a vanilla agent would likely lose context partway through, forget previously reverse-engineered details of the binary's behavior, and fail to implement all commands and edge cases correctly. Without an enforced probe-then-implement process, it might jump to implementation too early with an incomplete understanding, leading to a plausible but incorrect implementation that passes only a few simple cases."
tb2.1__torch-tensor-parallelism,tb2.1,torch-tensor-parallelism,software-engineering,hard,240,900,babysitter,44.4,59.2,14.8,34.3,3,2,1,1,1,1,0,B1,C2,custom,false,false,,"A vanilla agent could easily implement a plausible but incorrect version, for instance by getting the sharding dimensions wrong, or using all_gather where all_reduce was required. These errors would not cause a crash but would lead to silent numerical incorrectness in the outputs and gradients, which would only be caught by the verifier."
tb3__data-anonymization,tb3,data-anonymization,Software,,1440,3600,babysitter,42.2,79.3,37.2,32.3,3,3,3,1,1,0,2,B1,C4,library/specializations/data-engineering-analytics/data-anonymization-pipeline.js,false,false,,"Without an enforced process, the agent might process files individually and generate inconsistent anonymized tokens for the same entity across different files, violating a core requirement. The large scale (1440 expert minutes) also makes it likely that context would be lost in a single session, leading to errors or incomplete work."
tb2.1__torch-pipeline-parallelism,tb2.1,torch-pipeline-parallelism,software-engineering,hard,240,900,babysitter,39.8,54.6,14.8,31.7,3,2,1,0,1,1,0,B1,C2,library/methodologies/spec-driven-development.js,false,false,,"The task requires a strict ""all-forward-all-backward"" (AFAB) execution order. A vanilla agent, aiming for what might seem like better performance, could implement a ""1F1B"" (one-forward-one-backward) schedule, which is another common but different pipeline parallelism technique. This would violate the explicit instruction and lead to a plausible-but-incorrect solution that fails the hidden tests."
tb3__atrx-vep-crispr,tb3,atrx-vep-crispr,Science,,420,18000,babysitter,39.8,54.6,14.8,31.7,3,2,2,0,0,1,0,B1,C2,custom,false,false,,"The task is a long, multi-step bioinformatics pipeline where each step depends on the previous. A vanilla agent could fail by executing steps out of order, for example, by attempting to find the SpCas9 target site on the original wild-type sequence instead of the derived mutant sequence, which would produce a plausible but incorrect result."
tb2.1__git-multibranch,tb2.1,git-multibranch,system-administration,medium,180,900,babysitter,37.4,70.7,33.3,29.7,3,2,3,1,1,1,1,B1,C4,custom,false,false,,"A vanilla agent might execute the setup steps in the wrong order (e.g., configuring Nginx SSL before the certificate is created) causing services to fail. It could also misconfigure the `post-receive` hook's permissions or location, leading to silent deployment failures where code is pushed but not deployed, or fail to address the 3-second deployment performance requirement."
tb2.1__schemelike-metacircular-eval,tb2.1,schemelike-metacircular-eval,software-engineering,medium,300,2400,babysitter,37.4,70.7,33.3,29.7,3,2,2,1,2,1,1,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might build an interpreter that handles simple cases but fails on complex recursion or the self-interpretation requirement. It could plausibly declare success prematurely without the rigorous, step-by-step verification needed to ensure the full, subtle semantics of a metacircular evaluator are correctly implemented."
tb2.1__sam-cell-seg,tb2.1,sam-cell-seg,data-science,hard,600,7200,babysitter,37,74.1,37.2,29.3,2,3,1,3,2,0,2,B3,C4,custom,false,false,,"A vanilla agent might successfully process the masks but fail to implement the complex post-processing constraints correctly. Specifically, it might generate masks that are not contiguous or that have overlaps between them, and declare success prematurely without verifying these negative constraints, a failure made more likely by the long runtime causing context loss."
tb3__takens-embedding-lean,tb3,takens-embedding-lean,Science,,3600,28800,babysitter,35.3,72.4,37.2,28.3,3,3,1,2,1,0,2,B1,C4,custom,false,false,,"Given the extreme length (60 expert hours, 8 agent hours), a vanilla agent would lose context and be unable to manage the complex, multi-stage proof structure. It would likely get lost partway through a lemma, forget the main theorem's goal, or be unable to resume work after an inevitable interruption, failing to complete the proof."
tb3__ontology-kg-querying,tb3,ontology-kg-querying,Software,,1200,14400,babysitter,33.5,70.7,37.2,27.3,2,3,2,1,2,0,2,B3,C4,library/specializations/data-engineering-analytics/knowledge-graph-construction.js,false,false,,"The task requires that a Python script first correctly unifies multiple data sources (resolving conflicts by recency) into a single graph, which two SPARQL queries then run against. A vanilla agent could easily develop the queries against an incomplete or incorrectly-generated graph, or test them before the unification logic is finalized, leading to plausible-but-wrong results that would only be caught by the final verifier."
tb2.1__feal-linear-cryptanalysis,tb2.1,feal-linear-cryptanalysis,mathematics,hard,960,1800,babysitter,31.8,69,37.2,26.3,3,3,2,0,1,0,2,B1,C4,custom,false,false,,"The agent, facing a complex multi-stage cryptographic attack, could fail to follow the strict sequence of analysis -> key recovery -> decryption. It might prematurely attempt decryption, get lost in the mathematical analysis without a structured plan, or declare success based on a partially correct key that doesn't work for all ciphertexts."
tb3__lean-midpoint-proof,tb3,lean-midpoint-proof,Science,,600,14400,babysitter,31.8,69,37.2,26.3,3,3,3,0,0,0,2,B1,C4,custom,false,false,,"The task is very long (10 expert hours) and logically complex. In a vanilla session, the agent would lose context across inevitable session restarts, forgetting intermediate lemmas or partial proof strategies, causing it to redo work or get stuck. An orchestrated process forces journaling of state, allowing effective resumption."
tb3__freight-dispatch-shift,tb3,freight-dispatch-shift,Operations,,240,7200,babysitter,31.6,64.9,33.3,26.3,3,2,2,1,1,1,1,B1,C4,library/methodologies/state-machine-orchestration.js,false,false,,"The agent could fail to correctly persist and reload state between the multiple verifier calls across the simulated shift, leading to a `plan` that does not account for previously `commit`ted work. It could also execute steps out of order (e.g., plan before ingest), resulting in a stale and incorrect plan."
tb3__erp-procurement-planning,tb3,erp-procurement-planning,Operations,,240,3600,babysitter,30.3,82.2,51.9,25,3,2,3,1,3,1,2,B1,C4,library/methodologies/plan-and-execute.js,false,false,,"A vanilla agent could generate a set of purchase and manufacturing orders that fulfills all customer demand but violates the portfolio-level 28.1% margin constraint or exceeds a workcenter's capacity, leading to a plan that is operationally invalid but looks complete."
tb3__wdm-design,tb3,wdm-design,Science,,240,18000,babysitter,29.9,63.2,33.3,25.3,2,2,3,0,2,1,1,B1,C4,custom,false,false,,"This is a complex, long-running optimization task. If run vanilla, the agent might get stuck in a local optimum and declare success prematurely, or it might misinterpret a subtle constraint like the `eig_parity` and generate a design that is invalid but appears plausible under its own flawed testing, failing the final verification."
tb2.1__circuit-fibsqrt,tb2.1,circuit-fibsqrt,software-engineering,hard,960,3600,babysitter,29.5,66.7,37.2,25,3,3,1,2,0,0,2,B1,C4,custom,false,false,,"The task has a long horizon (16 expert-hours) and multiple complex, dependent stages (isqrt, then fib). In a vanilla session, the agent would likely lose critical context about the low-level circuit design for the 'isqrt' component by the time it gets to implementing the 'fib' component, leading to integration errors or having to restart work. The sheer length makes context loss and session interruption a near certainty."
tb3__vf2-speedup-networkx,tb3,vf2-speedup-networkx,Software,,240,7200,babysitter,28.7,62.1,33.3,24.7,2,2,3,1,1,1,1,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might implement the core VF2++ algorithm and achieve the speedup target, but declare success prematurely before implementing the full, detailed NetworkX-compatible API for the Graph/DiGraph classes, causing the correctness gate to fail on un-implemented methods."
tb2.1__mcmc-sampling-stan,tb2.1,mcmc-sampling-stan,data-science,hard,180,1800,babysitter,28.3,43.1,14.8,25,3,2,0,0,0,1,0,B1,C2,library/methodologies/plan-and-execute.js,false,false,,"A vanilla agent could fail by violating the strict ordering (e.g., trying to run the R script before the Stan model is written). More critically, the session could time out or be interrupted during the long-running MCMC sampling phase, losing all progress and forcing a complete restart."
tb3__ctr-optimization,tb3,ctr-optimization,Operations,,288,18000,babysitter,25.7,77.6,51.9,22.3,3,2,3,0,3,1,2,B1,C4,custom,false,false,,"In a vanilla session, an agent might fail to create a robust heuristic to distinguish human from bot traffic, causing it to optimize for the wrong raw CTR metric. It might also lose track of its configuration changes and their impact over the long, simulated period, making its optimization process inefficient or random."
tb3__coq-block-bound,tb3,coq-block-bound,Science,,960,14400,babysitter,24.9,62.1,37.2,22.3,3,3,1,1,0,0,2,B1,C4,methodologies/plan-and-execute.js,false,false,,"Without a structured, stateful process, a vanilla agent would likely get lost during the long and complex exploratory process of finding a proof. It could lose context, repeat failed attempts, or fail to correctly assemble the required sequence of interdependent lemmas."
tb2.1__write-compressor,tb2.1,write-compressor,software-engineering,hard,1440,900,babysitter,23.2,60.3,37.2,21.3,2,3,3,0,0,0,2,B3,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might attempt to use a standard compression algorithm or guess at the format without first completely reverse-engineering the provided `decomp.c` file. This would result in generating an invalid `data.comp` and failing the task, as the custom decompression logic would be mismatched."
tb3__lake-temp-glm,tb3,lake-temp-glm,Science,,480,10800,babysitter,22.8,74.7,51.9,20.7,3,3,2,0,2,1,2,B1,C4,custom,false,false,,"Without an enforced process, the agent might perform a short, inadequate training run and declare success once a checkpoint file is generated, failing to iterate sufficiently to meet the required hidden RMSE targets. It might also misapply the required standardization step, silently corrupting the model's effectiveness."
tb2.1__caffe-cifar-10,tb2.1,caffe-cifar-10,machine-learning,medium,,3600,babysitter,22.2,51.7,29.5,21,3,1,3,0,0,2,0,B1,C2,custom,false,false,,"If run in a vanilla session, the agent might successfully build and train the model but then declare success prematurely without performing the final, specific verification step of comparing train/test accuracy against the stated thresholds. This would result in an unverified artifact."
tb2.1__protein-assembly,tb2.1,protein-assembly,scientific-computing,hard,60,1800,babysitter,22.2,51.7,29.5,21,3,1,3,0,0,2,0,B1,C2,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might fail to correctly enforce the strict N-to-C terminus ordering of the subproteins, or it could miss one of the many quantitative constraints (e.g., per-window GC content, linker lengths, exact FRET pair matching), leading to a plausible-looking but functionally incorrect protein design."
tb2.1__multi-source-data-merger,tb2.1,multi-source-data-merger,data-processing,medium,30,900,babysitter,21.1,50.6,29.5,20.3,3,1,2,1,0,2,0,B1,C2,library/methodologies/plan-and-execute.js,false,false,,"An agent could plausibly fail to implement one of the many specific constraints, such as the exact conflict priority (source_a > source_b > source_c), the 'YYYY-MM-DD' date format, or the generation of the separate `conflicts.json` report, while still producing a plausible-looking `merged_users.parquet` file and declaring success prematurely."
tb3__math-eval-grader,tb3,math-eval-grader,ML,,360,14400,babysitter,19.4,71.3,51.9,18.7,2,2,3,3,1,1,2,B1,C4,library/methodologies/atdd-tdd/,false,false,,"A vanilla agent might build a grader that passes some basic checks but fails on edge cases described in the 21 equivalence strata, and then proceed to the final evaluation, generating an incorrect `results.json`. An enforced quality gate on the full `grader_dev.jsonl` suite would prevent this."
tb2.1__fix-ocaml-gc,tb2.1,fix-ocaml-gc,software-engineering,hard,1440,3600,babysitter,19,74.7,55.7,18.3,3,3,1,0,3,0,3,B1,C4,library/cradle/bugfix.js,false,false,,"Without an enforced process, the agent is likely to lose context over the long duration, attempt a fix without a complete diagnosis of the crash's root cause, or skip the full compiler bootstrap and test suite validation, prematurely declaring the fix complete when it is not."
tb2.1__bn-fit-modify,tb2.1,bn-fit-modify,scientific-computing,hard,480,3600,babysitter,17.1,69,51.9,17.3,3,3,1,0,2,1,2,B1,C4,library/methodologies/plan-and-execute.js,false,false,,"The task is a multi-step pipeline where each step's output is the input for the next (DAG -> BN -> Intervention -> Sample). A vanilla agent could execute these steps out of order or fail to correctly pass the intermediate artifacts, leading to a plausible but incorrect final sample."
tb3__cli-2ph-simplex,tb3,cli-2ph-simplex,Software,,120,2500,babysitter,16.5,46,29.5,17.7,3,1,2,0,0,2,0,B1,C2,custom,false,false,,"Without an enforced process, the agent might implement a standard pivot rule (like Bland's) instead of the required search for the path with the minimum number of pivots, or it could mishandle the transition between Phase 1 and Phase 2, resulting in a plausible but incorrect final tableau."
tb3__freecad-spring-clip,tb3,freecad-spring-clip,Hardware,,120,9000,babysitter,16.5,46,29.5,17.7,3,1,2,0,0,2,0,B1,C2,library/methodologies/spec-driven-development.js,false,false,,A vanilla agent might generate a plausible-looking shape that violates the subtle geometric constraints (like tangency between curves) or miscalculates the co-adjusted parameters for the edited version. The strict ordering and dependency of the geometric construction is easy to get wrong without a process to enforce checking each step.
tb3__sound-change-cascade,tb3,sound-change-cascade,Science,,240,18000,babysitter,14.2,66.1,51.9,15.7,3,2,3,0,1,1,2,B1,C4,library/methodologies/self-assessment.js,false,false,,"The agent could fail to enforce the strict ordering of rules, leading to a plausible but incorrect cascade. Given the long duration (4+ hours), it might also lose track of which hypotheses have been tested or declare success prematurely with a partial solution that only explains a subset of the 780 pairs."
tb2.1__cancel-async-tasks,tb2.1,cancel-async-tasks,software-engineering,hard,120,900,babysitter,13.6,43.1,29.5,16,2,1,1,0,2,2,0,B1,C2,library/methodologies/tdd.js,false,false,,"In a vanilla run, an agent might implement the concurrency logic for the happy path but fail to correctly handle the complex, non-obvious signal handling and graceful shutdown sequence, shipping a function that appears to work but silently fails its most critical and subtle requirement."
tb2.1__portfolio-optimization,tb2.1,portfolio-optimization,optimization,medium,120,3600,babysitter,13.6,43.1,29.5,16,2,1,3,0,0,2,0,B1,C2,custom,false,false,,"The agent could deliver a C implementation that correctly matches the baseline's output but fails the performance requirement of being at least 1.2x faster, and declare success prematurely after only verifying correctness."
tb3__heat-pump-warranty,tb3,heat-pump-warranty,Operations,,240,7200,babysitter,13.6,65.5,51.9,15.3,2,2,2,3,1,1,2,B1,C4,custom,false,false,,"Without an enforced process, the agent might fail to process all rows in the CSV, or lose context partway through and apply the rules inconsistently, resulting in a partially complete or incorrect submission."
tb3__production-planning,tb3,production-planning,Operations,,240,3600,babysitter,13,64.9,51.9,15,3,2,2,1,1,1,2,B1,C4,custom,false,false,,"If run vanilla, the agent might fail to maintain strict consistency between the ERP, MES, and WMS data writebacks, or it might generate a sub-optimal plan by not correctly applying the complex multi-level prioritization criteria ('maximize feasible fulfilled demand by business priority, then earlier due date, then greater fulfilled quantity'). A process can enforce these consistency checks and optimization loops."
tb3__shadow-relay,tb3,shadow-relay,Security,,180,7200,babysitter,13,64.9,51.9,15,3,2,2,1,1,1,2,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"The agent could correctly perform the initial reverse engineering to find the DGA seed but lose that intermediate result before moving to the decryption phase, or it might halt prematurely after deriving a plausible-but-incorrect key without completing the final step of decrypting the data."
tb2.1__install-windows-3.11,tb2.1,install-windows-3.11,system-administration,hard,300,3600,babysitter,12.6,46,33.3,15.3,2,2,1,0,1,1,1,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might successfully start the QEMU instance but fail to correctly configure all the required parameters in one go, such as forgetting the `-snapshot` flag for immutability or misconfiguring the monitor socket, leading to a partially working but incorrect state that would pass a superficial check."
tb3__vba-userform-port,tb3,vba-userform-port,Software,,240,7200,babysitter,11.9,63.8,51.9,14.3,3,2,1,2,1,1,2,B1,C4,library/specializations/code-migration-modernization/spec-kit-brownfield.js,false,false,,"Given the project's large scope and long horizon (4 expert hours), a vanilla agent would likely lose context, failing to preserve one of the many specific behaviors from the legacy VBA code (e.g., validation, calculations, UI logic) which are required for the port and verified by the numerous test traces."
tb2.1__sparql-university,tb2.1,sparql-university,data-querying,hard,800,900,babysitter,11.7,48.9,37.2,14.7,2,3,1,0,0,0,2,B3,C4,library/methodologies/spec-driven-development.js,false,false,,"The agent could fail to correctly model the chained relationships in the knowledge graph (e.g., professor -> department -> university -> country), or misinterpret the aggregation requirement (students per department), leading to a syntactically valid query that returns a plausible but incorrect set of professors."
tb2.1__build-pov-ray,tb2.1,build-pov-ray,software-engineering,medium,60,12000,babysitter,10.7,40.2,29.5,14.3,3,1,1,0,0,2,0,B1,C2,custom,false,false,,"A vanilla agent could successfully compile the software but fail to execute the final installation step to move the binary to the required `/usr/local/bin/povray` path, or attempt the steps out of order. This would result in a plausible-looking but failed run."
tb3__batched-eval-parity,tb3,batched-eval-parity,ML,,1440,14400,babysitter,10.4,66.1,55.7,13.3,2,3,3,0,1,0,3,B3,C4,library/methodologies/spec-kit-brownfield.js,false,false,,"If run in vanilla, an agent might find a fix that works for a simple case (e.g., a specific batch size and padding) and prematurely declare success without systematically verifying the fix against all required invariants (packed mode, different batch sizes, input order), leading to a plausible but incomplete repair."
tb3__roy-polymorph-cn,tb3,roy-polymorph-cn,Science,,180,9000,babysitter,10.2,62.1,51.9,13.3,2,2,2,1,2,1,2,B1,C4,custom,false,false,,"Without an enforced process, an agent might fit a simplistic, physically inappropriate model (e.g., a simple polynomial for cyclic dihedral data) that produces plausible-but-wrong answers, and fail to iterate on improving the model's quality before reporting results."
tb2.1__make-doom-for-mips,tb2.1,make-doom-for-mips,software-engineering,hard,480,900,borderline,8.4,60.3,51.9,12.3,3,2,1,0,2,1,2,B1,C4,custom,false,false,,"Without an enforced process, the agent could fail to correctly configure the cross-compilation toolchain for MIPS, or it might not properly integrate the custom `doomgeneric_img.c` into the build system. Given the complexity and 8-hour time estimate, the agent is likely to lose context between attempts, leading to a non-functional ELF file."
tb3__glycan-ms2-elucidation,tb3,glycan-ms2-elucidation,Science,,300,9000,borderline,8.4,60.3,51.9,12.3,3,2,2,0,1,1,2,B1,C4,custom,false,false,,"Without an enforced process, an agent might calculate the neutral mass and formula before correctly determining the precursor's charge state and adduct from the MS1 data. This would make all subsequent calculations incorrect, but the final output would still look well-formed, leading to a plausible but silently wrong result."
tb3__mp-checkpoint-consolidation,tb3,mp-checkpoint-consolidation,ML,,360,7200,borderline,8.4,60.3,51.9,12.3,3,2,3,0,0,1,2,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"A vanilla agent might misinterpret the complex, undocumented interaction between Tensor, Pipeline, and Expert parallelism from the source code, or perform the consolidation steps in the wrong order, resulting in a syntactically valid but numerically incorrect model that fails the final logit check."
tb2.1__dna-insert,tb2.1,dna-insert,scientific-computing,medium,30,1800,borderline,7.5,51.7,44.3,12,3,1,3,0,0,3,0,B1,C2,custom,false,false,,"A vanilla agent could find primers that satisfy some, but not all, of the interacting constraints. For example, it might find primers with the correct individual melting temperatures but fail to check that the forward/reverse pair's temperatures are within 5 degrees of each other, or it might use a different method to calculate temperature instead of the required `oligotm` tool and flags."
tb2.1__make-mips-interpreter,tb2.1,make-mips-interpreter,software-engineering,hard,480,1800,borderline,7.3,59.2,51.9,11.7,3,2,2,1,0,1,2,B1,C4,library/methodologies/spec-driven-development.js,false,false,,"If run in a vanilla session, the agent would likely attempt to implement the entire complex interpreter at once. When it inevitably fails, it would face a massive, difficult-to-debug state space. It might also fail to implement a necessary but non-obvious system call, leading to late-stage rework."
tb2.1__model-extraction-relu-logits,tb2.1,model-extraction-relu-logits,mathematics,hard,480,900,borderline,7.3,59.2,51.9,11.7,3,2,2,1,0,1,2,B1,C4,custom,false,false,,"A vanilla agent could find a matrix that approximates the black-box function on a limited set of inputs and declare success prematurely. It would likely fail to perform the rigorous, systematic exploration required to guarantee the recovered matrix is structurally identical to the true one (up to permutation and scaling)."
tb2.1__feal-differential-cryptanalysis,tb2.1,feal-differential-cryptanalysis,mathematics,hard,480,1800,borderline,6.9,40.2,33.3,12,2,2,1,0,0,1,1,B1,C4,custom,false,false,,"Without an enforced process, the agent might correctly find a differential characteristic but then make a subtle error in the subsequent key recovery phase. Proceeding with this faulty intermediate result would cause the entire attack to fail without any signal until the very end."
tb2.1__mteb-retrieve,tb2.1,mteb-retrieve,data-science,medium,15,1800,borderline,6.9,51.1,44.3,11.7,3,0,2,3,0,3,0,B1,C2,library/specializations/data-engineering-analytics/embedding-based-retrieval.js,false,false,,"A vanilla agent could use the wrong model revision, mis-implement the sorting/ranking (e.g., 5th from bottom instead of top), or use an incorrect similarity metric, leading to a plausible-but-wrong result. An enforced process would gate each step."
tb3__cumulative-layout-shift,tb3,cumulative-layout-shift,Software,,360,10800,borderline,6.5,77,70.5,10.7,2,2,3,3,2,1,3,B1,C4,library/methodologies/iterative-convergence.js,false,false,,"Without an enforced, systematic process, the agent might fix the most obvious sources of layout shift and declare success prematurely, failing to check all pages or ensure the CLS score is truly zero everywhere as required by the instruction."
tb2.1__video-processing,tb2.1,video-processing,video-processing,hard,400,3600,borderline,5.6,57.5,51.9,10.7,2,2,2,0,2,1,2,B1,C4,custom,false,false,,"A vanilla agent might implement a simple, naive detection algorithm (e.g., based on a simple motion threshold) that works for the example but is not robust. Without an enforced process for refinement and testing against edge cases (like pre-jump jitters or a stumble on landing), it could declare success prematurely with a plausible but incorrect solution."
